4.641588833612779297e+00 7.398116429915199133e-01 4.941570933954906764e+01
4.977023564332111683e+00 7.419030180591169588e-01 4.714659095759526508e+01
5.336699231206309513e+00 7.429518082489935393e-01 4.489518836889746467e+01
5.722367659350217295e+00 7.429205130508081956e-01 4.266539077751969700e+01
6.135907273413172547e+00 7.417732996036344728e-01 4.046125740057111386e+01
6.579332246575682497e+00 7.394785851668393972e-01 3.828696590057214877e+01
7.054802310718645053e+00 7.360086637522453845e-01 3.614667583458795974e+01
7.564633275546290392e+00 7.313388622169255671e-01 3.404448014879267248e+01
8.111308307896871739e+00 7.254502348500020403e-01 3.198434331879854753e+01
8.697490026177835176e+00 7.183296784256186784e-01 2.997017174557404218e+01
9.326033468832198636e+00 7.099686821796951097e-01 2.800586832886126132e+01
1.000000000000000000e+01 7.003657859794329976e-01 2.609524836080546351e+01
1.072267222010323096e+01 6.895279241731442355e-01 2.424192101168040026e+01
1.149756995397735615e+01 6.774678541223406736e-01 2.244929091991233960e+01
1.232846739442065953e+01 6.642061781483730165e-01 2.072051576896514291e+01
1.321941148466028793e+01 6.497740665946779570e-01 1.905846069568022116e+01
1.417474162926804837e+01 6.342094901382268057e-01 1.746577820233883216e+01
1.519911082952933157e+01 6.175583871463766750e-01 1.594484232975314164e+01
1.629750834620645250e+01 5.998784835133387228e-01 1.449760688010871412e+01
1.747528400007684724e+01 5.812350908221451951e-01 1.312564699530489420e+01
1.873817422860384951e+01 5.617007234430212437e-01 1.183016804651938969e+01
2.009233002565047954e+01 5.413591970460682745e-01 1.061190667892734396e+01
2.154434690031884614e+01 5.203023983748749082e-01 9.471183330189107963e+00
2.310129700083160387e+01 4.986264100289362067e-01 8.407951302790319659e+00
2.477076355991711409e+01 4.764368465854390555e-01 7.421648559832271452e+00
2.656087782946686815e+01 4.538433871848399637e-01 6.511283638295564558e+00
2.848035868435801987e+01 4.309547480575002254e-01 5.675556042486283204e+00
3.053855508833415655e+01 4.078843113730300507e-01 4.912739414943939842e+00
3.274549162877728037e+01 3.847462545659111610e-01 4.220759058249193174e+00
3.511191734215130822e+01 3.616509077047329601e-01 3.597286441061474438e+00
3.764935806792467332e+01 3.387116854746493599e-01 3.039587835591995191e+00
4.037017258596554115e+01 3.160418645198406207e-01 2.544580256236592675e+00
4.328761281083057355e+01 2.937517757948447938e-01 2.108910317912214616e+00
4.641588833612782139e+01 2.719499092955375286e-01 1.728938911118967470e+00
4.977023564332113637e+01 2.507308825997247581e-01 1.401022364711635770e+00
5.336699231206312533e+01 2.301755143461351183e-01 1.121554987902961598e+00
5.722367659350220492e+01 2.103623819091221814e-01 8.867340676530083288e-01
6.135907273413175744e+01 1.913476848688895338e-01 6.930280389523327811e-01
6.579332246575683030e+01 1.731540424550000734e-01 5.375049697875002863e-01
7.054802310718645231e+01 1.557625637279301811e-01 4.181290883653819290e-01
7.564633275546290747e+01 1.391158619437985189e-01 3.337947535824249412e-01
8.111308307896872805e+01 1.230780106233850257e-01 2.853959323859943664e-01
8.697490026177834466e+01 1.077337481106578065e-01 2.692744305985763642e-01
9.326033468832198992e+01 9.432648296461995652e-02 2.552595873659968539e-01
1.000000000000000000e+02 8.660027374005353773e-02 1.518192380581698808e-01
