s dummy RR0 RR2 RR4 RR6 RR8
0.207253 0 0 0 0 0 0
0.207731 0 0 0 0 0 0
0.208209 0 0.45493 2.17506 3.51211 5.65517 6.63399
0.208689 0 0 0 0 0 0
0.20917 0 0 0 0 0 0
0.209653 0 0 0 0 0 0
0.210136 0 0 0 0 0 0
0.21062 0 0 0 0 0 0
0.211106 0 0 0 0 0 0
0.211593 0 0.538331 -1.34583 1.81687 -3.49915 3.43186
0.21208 0 0 0 0 0 0
0.212569 0 0 0 0 0 0
0.213059 0 0 0 0 0 0
0.21355 0 0 0 0 0 0
0.214043 0 0 0 0 0 0
0.214536 0 0 0 0 0 0
0.215031 0 0 0 0 0 0
0.215526 0 0.753559 -1.82531 2.28282 -4.74582 4.31199
0.216023 0 0 0 0 0 0
0.216521 0 0 0 0 0 0
0.21702 0 0.452182 1.81365 1.69576 4.71549 3.2031
0.217521 0 0 0 0 0 0
0.218022 0 0 0 0 0 0
0.218525 0 0 0 0 0 0
0.219028 0 1.75178 1.22723 -2.97207 3.1908 -5.6139
0.219533 0 0 0 0 0 0
0.220039 0 0 0 0 0 0
0.220547 0 0 0 0 0 0
0.221055 0 0 0 0 0 0
0.221565 0 0 0 0 0 0
0.222075 0 0.474558 0.638541 -1.69806 1.66021 -3.20745
0.222587 0 0 0 0 0 0
0.2231 0 0 0 0 0 0
0.223615 0 0 0 0 0 0
0.22413 0 0.562663 0.224599 -2.13116 0.583957 -4.02553
0.224647 0 1.21848 -0.407459 -3.76183 -1.05939 -7.10568
0.225165 0 0 0 0 0 0
0.225684 0 0 0 0 0 0
0.226204 0 0.541865 1.15893 -1.32037 3.01322 -2.49403
0.226725 0 0 0 0 0 0
0.227248 0 0.843605 2.21584 -1.09432 5.76118 -2.06705
0.227772 0 0.9655 -0.66849 -0.232111 -1.73808 -0.438432
0.228297 0 0 0 0 0 0
0.228823 0 0 0 0 0 0
0.229351 0 0 0 0 0 0
0.22988 0 0.463927 -1.15982 1.56575 -3.01553 2.95754
0.230409 0 0 0 0 0 0
0.230941 0 0 0 0 0 0
0.231473 0 0.468719 0.040854 -1.67888 0.10622 -3.17121
0.232007 0 0 0 0 0 0
0.232541 0 0 0 0 0 0
0.233077 0 0 0 0 0 0
0.233615 0 0 0 0 0 0
0.234153 0 0 0 0 0 0
0.234693 0 0 0 0 0 0
0.235234 0 0 0 0 0 0
0.235776 0 0.636595 -1.21162 0.597767 -3.1502 1.12912
0.23632 0 0 0 0 0 0
0.236865 0 0 0 0 0 0
0.237411 0 0 0 0 0 0
0.237958 0 0 0 0 0 0
0.238507 0 0.495933 0.378377 -1.91206 0.98378 -3.61167
0.239056 0 0 0 0 0 0
0.239607 0 0 0 0 0 0
0.24016 0 0 0 0 0 0
0.240713 0 0 0 0 0 0
0.241268 0 0 0 0 0 0
0.241824 0 0 0 0 0 0
0.242382 0 0 0 0 0 0
0.242941 0 0 0 0 0 0
0.243501 0 0 0 0 0 0
0.244062 0 0 0 0 0 0
0.244625 0 0 0 0 0 0
0.245189 0 0 0 0 0 0
0.245754 0 0 0 0 0 0
0.24632 0 0 0 0 0 0
0.246888 0 0 0 0 0 0
0.247457 0 0 0 0 0 0
0.248028 0 0 0 0 0 0
0.2486 0 0 0 0 0 0
0.249173 0 0 0 0 0 0
0.249747 0 0 0 0 0 0
0.250323 0 0 0 0 0 0
